"symbol"	"ensembl"	"entrezgeneid"	"human_mirbase_id"	"human_mirbase_name"	"name"	"chr"	"strand"
"5704"	"MIR7112"	"ENSG00000284054"	102465906	"MI0022963"	"hsa-mir-7112"	"microRNA 7112"	"chr8"	"-"
"5705"	"MIR7112"	"ENSG00000284054"	102465906	"MIMAT0028121"	"hsa-miR-7112-5p"	"microRNA 7112"	"chr8"	"-"
"5706"	"MIR7112"	"ENSG00000284054"	102465906	"MIMAT0028122"	"hsa-miR-7112-3p"	"microRNA 7112"	"chr8"	"-"
"5707"	"MIR7113"	"ENSG00000284293"	102465669	"MIMAT0028124"	"hsa-miR-7113-3p"	"microRNA 7113"	"chr11"	"+"
"5708"	"MIR7113"	"ENSG00000284293"	102465669	"MIMAT0028123"	"hsa-miR-7113-5p"	"microRNA 7113"	"chr11"	"+"
"5709"	"MIR7113"	"ENSG00000284293"	102465669	"MI0022964"	"hsa-mir-7113"	"microRNA 7113"	"chr11"	"+"
"5710"	"MIR7114"	"ENSG00000284317"	102466223	"MI0022965"	"hsa-mir-7114"	"microRNA 7114"	"chr9"	"-"
"5711"	"MIR7114"	"ENSG00000284317"	102466223	"MIMAT0028125"	"hsa-miR-7114-5p"	"microRNA 7114"	"chr9"	"-"
"5712"	"MIR7114"	"ENSG00000284317"	102466223	"MIMAT0028126"	"hsa-miR-7114-3p"	"microRNA 7114"	"chr9"	"-"
"5713"	"MIR7150"	"ENSG00000274932"	102465688	"MIMAT0028211"	"hsa-miR-7150"	"microRNA 7150"	"chr9"	"-"
"5714"	"MIR7150"	"ENSG00000274932"	102465688	"MI0023610"	"hsa-mir-7150"	"microRNA 7150"	"chr9"	"-"
"5715"	"MIR7151"	"ENSG00000276866"	102466814	"MI0023611"	"hsa-mir-7151"	"microRNA 7151"	"chr10"	"-"
"5716"	"MIR7151"	"ENSG00000276866"	102466814	"MIMAT0028213"	"hsa-miR-7151-3p"	"microRNA 7151"	"chr10"	"-"
"5717"	"MIR7151"	"ENSG00000276866"	102466814	"MIMAT0028212"	"hsa-miR-7151-5p"	"microRNA 7151"	"chr10"	"-"
"5724"	"MIR7152"	"ENSG00000274824"	102465689	"MIMAT0028215"	"hsa-miR-7152-3p"	"microRNA 7152"	"chr10"	"+"
"5725"	"MIR7152"	"ENSG00000274824"	102465689	"MIMAT0028214"	"hsa-miR-7152-5p"	"microRNA 7152"	"chr10"	"+"
"5726"	"MIR7152"	"ENSG00000274824"	102465689	"MI0023612"	"hsa-mir-7152"	"microRNA 7152"	"chr10"	"+"
"5733"	"MIR7153"	"ENSG00000283492"	102465690	"MIMAT0028216"	"hsa-miR-7153-5p"	"microRNA 7153"	"chr18"	"-"
"5734"	"MIR7153"	"ENSG00000283492"	102465690	"MIMAT0028217"	"hsa-miR-7153-3p"	"microRNA 7153"	"chr18"	"-"
"5735"	"MIR7153"	"ENSG00000283492"	102465690	"MI0023613"	"hsa-mir-7153"	"microRNA 7153"	"chr18"	"-"
"5736"	"MIR7154"	"ENSG00000276639"	102465691	"MIMAT0028218"	"hsa-miR-7154-5p"	"microRNA 7154"	"chr11"	"-"
"5737"	"MIR7154"	"ENSG00000276639"	102465691	"MI0023614"	"hsa-mir-7154"	"microRNA 7154"	"chr11"	"-"
"5738"	"MIR7154"	"ENSG00000276639"	102465691	"MIMAT0028219"	"hsa-miR-7154-3p"	"microRNA 7154"	"chr11"	"-"
"5739"	"MIR7155"	"ENSG00000278359"	102466815	"MIMAT0028221"	"hsa-miR-7155-3p"	"microRNA 7155"	"chr11"	"-"
"5740"	"MIR7155"	"ENSG00000278359"	102466815	"MI0023615"	"hsa-mir-7155"	"microRNA 7155"	"chr11"	"-"
"5741"	"MIR7155"	"ENSG00000278359"	102466815	"MIMAT0028220"	"hsa-miR-7155-5p"	"microRNA 7155"	"chr11"	"-"
"5742"	"MIR7156"	"ENSG00000276081"	102466995	"MIMAT0028223"	"hsa-miR-7156-3p"	"microRNA 7156"	"chr1"	"+"
"5743"	"MIR7156"	"ENSG00000276081"	102466995	"MI0023616"	"hsa-mir-7156"	"microRNA 7156"	"chr1"	"+"
"5744"	"MIR7156"	"ENSG00000276081"	102466995	"MIMAT0028222"	"hsa-miR-7156-5p"	"microRNA 7156"	"chr1"	"+"
"5751"	"MIR7157"	"ENSG00000283506"	102465692	"MIMAT0028224"	"hsa-miR-7157-5p"	"microRNA 7157"	"chr2"	"-"
"5752"	"MIR7157"	"ENSG00000283506"	102465692	"MIMAT0028225"	"hsa-miR-7157-3p"	"microRNA 7157"	"chr2"	"-"
"5753"	"MIR7157"	"ENSG00000283506"	102465692	"MI0023617"	"hsa-mir-7157"	"microRNA 7157"	"chr2"	"-"
"5754"	"MIR7158"	"ENSG00000276733"	102465693	"MIMAT0028226"	"hsa-miR-7158-5p"	"microRNA 7158"	"chr2"	"+"
"5755"	"MIR7158"	"ENSG00000276733"	102465693	"MIMAT0028227"	"hsa-miR-7158-3p"	"microRNA 7158"	"chr2"	"+"
"5756"	"MIR7158"	"ENSG00000276733"	102465693	"MI0023618"	"hsa-mir-7158"	"microRNA 7158"	"chr2"	"+"
"5757"	"MIR7159"	"ENSG00000276824"	102466816	"MIMAT0028228"	"hsa-miR-7159-5p"	"microRNA 7159"	"chr6"	"+"
"5758"	"MIR7159"	"ENSG00000276824"	102466816	"MI0023620"	"hsa-mir-7159"	"microRNA 7159"	"chr6"	"+"
"5759"	"MIR7159"	"ENSG00000276824"	102466816	"MIMAT0028229"	"hsa-miR-7159-3p"	"microRNA 7159"	"chr6"	"+"
"5760"	"MIR7160"	"ENSG00000273593"	102465695	"MIMAT0028230"	"hsa-miR-7160-5p"	"microRNA 7160"	"chr8"	"+"
"5761"	"MIR7160"	"ENSG00000273593"	102465695	"MIMAT0028231"	"hsa-miR-7160-3p"	"microRNA 7160"	"chr8"	"+"
"5762"	"MIR7160"	"ENSG00000273593"	102465695	"MI0023621"	"hsa-mir-7160"	"microRNA 7160"	"chr8"	"+"
"5763"	"MIR7161"	"ENSG00000278571"	102465694	"MI0023619"	"hsa-mir-7161"	"microRNA 7161"	"chr6"	"+"
"5764"	"MIR7161"	"ENSG00000278571"	102465694	"MIMAT0028233"	"hsa-miR-7161-3p"	"microRNA 7161"	"chr6"	"+"
"5765"	"MIR7161"	"ENSG00000278571"	102465694	"MIMAT0028232"	"hsa-miR-7161-5p"	"microRNA 7161"	"chr6"	"+"
"5766"	"MIR7162"	"ENSG00000284277"	102466227	"MIMAT0028235"	"hsa-miR-7162-3p"	"microRNA 7162"	"chr10"	"-"
"5767"	"MIR7162"	"ENSG00000284277"	102466227	"MI0023623"	"hsa-mir-7162"	"microRNA 7162"	"chr10"	"-"
"5768"	"MIR7162"	"ENSG00000284277"	102466227	"MIMAT0028234"	"hsa-miR-7162-5p"	"microRNA 7162"	"chr10"	"-"
"5775"	"MIR718"	"ENSG00000284286"	100313781	"MIMAT0012735"	"hsa-miR-718"	"microRNA 718"	"chrX"	"-"
"5776"	"MIR718"	"ENSG00000284286"	100313781	"MI0012489"	"hsa-mir-718"	"microRNA 718"	"chrX"	"-"
"5777"	"MIR744"	"ENSG00000266297"	100126313	"MI0005559"	"hsa-mir-744"	"microRNA 744"	"chr17"	"+"
"5778"	"MIR744"	"ENSG00000266297"	100126313	"MIMAT0004945"	"hsa-miR-744-5p"	"microRNA 744"	"chr17"	"+"
"5779"	"MIR744"	"ENSG00000266297"	100126313	"MIMAT0004946"	"hsa-miR-744-3p"	"microRNA 744"	"chr17"	"+"
"5780"	"MIR7515HG"	"ENSG00000236172"	102800314	"MI0024354"	"hsa-mir-7515"	"MIR7515 host gene"	"chr2"	"-"
"5781"	"MIR7515HG"	"ENSG00000236172"	102800314	"MIMAT0029310"	"hsa-miR-7515"	"MIR7515 host gene"	"chr2"	"-"
"5782"	"MIR7515"	"ENSG00000283394"	102466235	"MI0024354"	"hsa-mir-7515"	"microRNA 7515"	"chr2"	"+"
"5783"	"MIR7515"	"ENSG00000283394"	102466235	"MIMAT0029310"	"hsa-miR-7515"	"microRNA 7515"	"chr2"	"+"
"5784"	"MIR758"	"ENSG00000211582"	768212	"MIMAT0022929"	"hsa-miR-758-5p"	"microRNA 758"	"chr14"	"+"
"5785"	"MIR758"	"ENSG00000211582"	768212	"MI0003757"	"hsa-mir-758"	"microRNA 758"	"chr14"	"+"
"5786"	"MIR758"	"ENSG00000211582"	768212	"MIMAT0003879"	"hsa-miR-758-3p"	"microRNA 758"	"chr14"	"+"
"5787"	"MIR759"	"ENSG00000211579"	100313778	"MIMAT0010497"	"hsa-miR-759"	"microRNA 759"	"chr13"	"+"
"5788"	"MIR759"	"ENSG00000211579"	100313778	"MI0004065"	"hsa-mir-759"	"microRNA 759"	"chr13"	"+"
"5789"	"MIR760"	"ENSG00000211575"	100126348	"MI0005567"	"hsa-mir-760"	"microRNA 760"	"chr1"	"+"
"5790"	"MIR760"	"ENSG00000211575"	100126348	"MIMAT0004957"	"hsa-miR-760"	"microRNA 760"	"chr1"	"+"
"5793"	"MIR761"	"ENSG00000283899"	100313892	"MIMAT0010364"	"hsa-miR-761"	"microRNA 761"	"chr1"	"-"
"5794"	"MIR761"	"ENSG00000283899"	100313892	"MI0003941"	"hsa-mir-761"	"microRNA 761"	"chr1"	"-"
"5797"	"MIR762HG"	"ENSG00000260083"	101928736	"MI0003892"	"hsa-mir-762"	"MIR762 host gene"	"chr16"	"+"
"5798"	"MIR762HG"	"ENSG00000260083"	101928736	"MIMAT0010313"	"hsa-miR-762"	"MIR762 host gene"	"chr16"	"+"
"5799"	"MIR762"	"ENSG00000211591"	100313837	"MI0003892"	"hsa-mir-762"	"microRNA 762"	"chr16"	"+"
"5800"	"MIR762"	"ENSG00000211591"	100313837	"MIMAT0010313"	"hsa-miR-762"	"microRNA 762"	"chr16"	"+"
"5801"	"MIR764"	"ENSG00000212100"	100313838	"MI0003944"	"hsa-mir-764"	"microRNA 764"	"chrX"	"+"
"5802"	"MIR764"	"ENSG00000212100"	100313838	"MIMAT0010367"	"hsa-miR-764"	"microRNA 764"	"chrX"	"+"
"5803"	"MIR765"	"ENSG00000211581"	768220	"MIMAT0003945"	"hsa-miR-765"	"microRNA 765"	"chr1"	"-"
"5804"	"MIR765"	"ENSG00000211581"	768220	"MI0005116"	"hsa-mir-765"	"microRNA 765"	"chr1"	"-"
"5807"	"MIR766"	"ENSG00000211578"	768218	"MI0003836"	"hsa-mir-766"	"microRNA 766"	"chrX"	"-"
"5808"	"MIR766"	"ENSG00000211578"	768218	"MIMAT0003888"	"hsa-miR-766-3p"	"microRNA 766"	"chrX"	"-"
"5809"	"MIR766"	"ENSG00000211578"	768218	"MIMAT0022714"	"hsa-miR-766-5p"	"microRNA 766"	"chrX"	"-"
"5810"	"MIR767"	"ENSG00000211583"	768215	"MIMAT0003883"	"hsa-miR-767-3p"	"microRNA 767"	"chrX"	"-"
"5811"	"MIR767"	"ENSG00000211583"	768215	"MIMAT0003882"	"hsa-miR-767-5p"	"microRNA 767"	"chrX"	"-"
"5812"	"MIR767"	"ENSG00000211583"	768215	"MI0003763"	"hsa-mir-767"	"microRNA 767"	"chrX"	"-"
"5813"	"MIR769"	"ENSG00000211580"	768217	"MIMAT0003886"	"hsa-miR-769-5p"	"microRNA 769"	"chr19"	"+"
"5814"	"MIR769"	"ENSG00000211580"	768217	"MIMAT0003887"	"hsa-miR-769-3p"	"microRNA 769"	"chr19"	"+"
"5815"	"MIR769"	"ENSG00000211580"	768217	"MI0003834"	"hsa-mir-769"	"microRNA 769"	"chr19"	"+"
"5816"	"MIR770"	"ENSG00000211574"	768222	"MIMAT0003948"	"hsa-miR-770-5p"	"microRNA 770"	"chr14"	"+"
"5817"	"MIR770"	"ENSG00000211574"	768222	"MI0005118"	"hsa-mir-770"	"microRNA 770"	"chr14"	"+"
"5818"	"MIR7702"	"ENSG00000274263"	102465800	"MI0025238"	"hsa-mir-7702"	"microRNA 7702"	"chr9"	"-"
"5819"	"MIR7702"	"ENSG00000274263"	102465800	"MIMAT0030017"	"hsa-miR-7702"	"microRNA 7702"	"chr9"	"-"
"5820"	"MIR7703"	"ENSG00000283856"	102465801	"MIMAT0030018"	"hsa-miR-7703"	"microRNA 7703"	NA	NA
"5821"	"MIR7703"	"ENSG00000283856"	102465801	"MI0025239"	"hsa-mir-7703"	"microRNA 7703"	NA	NA
"5822"	"MIR7704"	"ENSG00000283880"	102465802	"MIMAT0030019"	"hsa-miR-7704"	"microRNA 7704"	"chr2"	"+"
"5823"	"MIR7704"	"ENSG00000283880"	102465802	"MI0025240"	"hsa-mir-7704"	"microRNA 7704"	"chr2"	"+"
"5824"	"MIR7705"	"ENSG00000284570"	102466854	"MI0025241"	"hsa-mir-7705"	"microRNA 7705"	"chr8"	"-"
"5825"	"MIR7705"	"ENSG00000284570"	102466854	"MIMAT0030020"	"hsa-miR-7705"	"microRNA 7705"	"chr8"	"-"
"5826"	"MIR7706"	"ENSG00000284160"	102465803	"MIMAT0030021"	"hsa-miR-7706"	"microRNA 7706"	"chr15"	"+"
"5827"	"MIR7706"	"ENSG00000284160"	102465803	"MI0025242"	"hsa-mir-7706"	"microRNA 7706"	"chr15"	"+"
"5828"	"MIR7843"	"ENSG00000273830"	102465832	"MIMAT0030411"	"hsa-miR-7843-5p"	"microRNA 7843"	"chr14"	"+"
"5829"	"MIR7843"	"ENSG00000273830"	102465832	"MIMAT0030412"	"hsa-miR-7843-3p"	"microRNA 7843"	"chr14"	"+"
"5830"	"MIR7843"	"ENSG00000273830"	102465832	"MI0025510"	"hsa-mir-7843"	"microRNA 7843"	"chr14"	"+"
"5831"	"MIR7844"	"ENSG00000283818"	102465834	"MIMAT0030419"	"hsa-miR-7844-5p"	"microRNA 7844"	"chr12"	"-"
"5832"	"MIR7844"	"ENSG00000283818"	102465834	"MI0025514"	"hsa-mir-7844"	"microRNA 7844"	"chr12"	"-"
"5833"	"MIR7845"	"ENSG00000277590"	102465835	"MI0025515"	"hsa-mir-7845"	"microRNA 7845"	"chr2"	"+"
"5834"	"MIR7845"	"ENSG00000277590"	102465835	"MIMAT0030420"	"hsa-miR-7845-5p"	"microRNA 7845"	"chr2"	"+"
"5835"	"MIR7846"	"ENSG00000283789"	102465836	"MIMAT0030421"	"hsa-miR-7846-3p"	"microRNA 7846"	"chr1"	"+"
"5836"	"MIR7846"	"ENSG00000283789"	102465836	"MI0025516"	"hsa-mir-7846"	"microRNA 7846"	"chr1"	"+"
"5839"	"MIR7847"	"ENSG00000284594"	102465993	"MIMAT0030422"	"hsa-miR-7847-3p"	"microRNA 7847"	"chr11"	"+"
"5840"	"MIR7847"	"ENSG00000284594"	102465993	"MI0025517"	"hsa-mir-7847"	"microRNA 7847"	"chr11"	"+"
"5841"	"MIR7848"	"ENSG00000276961"	102466865	"MI0025518"	"hsa-mir-7848"	"microRNA 7848"	"chr8"	"-"
"5842"	"MIR7848"	"ENSG00000276961"	102466865	"MIMAT0030423"	"hsa-miR-7848-3p"	"microRNA 7848"	"chr8"	"-"
"5843"	"MIR7849"	"ENSG00000278438"	102465837	"MI0025519"	"hsa-mir-7849"	"microRNA 7849"	"chr4"	"+"
"5844"	"MIR7849"	"ENSG00000278438"	102465837	"MIMAT0030424"	"hsa-miR-7849-3p"	"microRNA 7849"	"chr4"	"+"
"5845"	"MIR7850"	"ENSG00000277904"	102465838	"MIMAT0030425"	"hsa-miR-7850-5p"	"microRNA 7850"	"chr19"	"+"
"5846"	"MIR7850"	"ENSG00000277904"	102465838	"MI0025520"	"hsa-mir-7850"	"microRNA 7850"	"chr19"	"+"
"5847"	"MIR7851"	"ENSG00000278520"	102467003	"MI0025521"	"hsa-mir-7851"	"microRNA 7851"	"chr12"	"-"
"5848"	"MIR7851"	"ENSG00000278520"	102467003	"MIMAT0030426"	"hsa-miR-7851-3p"	"microRNA 7851"	"chr12"	"-"
"5849"	"MIR7852"	"ENSG00000275455"	102465839	"MIMAT0030427"	"hsa-miR-7852-3p"	"microRNA 7852"	"chr1"	"+"
"5850"	"MIR7852"	"ENSG00000275455"	102465839	"MI0025522"	"hsa-mir-7852"	"microRNA 7852"	"chr1"	"+"
"5853"	"MIR7853"	"ENSG00000263572"	102466866	"MIMAT0030428"	"hsa-miR-7853-5p"	"microRNA 7853"	"chr6"	"-"
"5854"	"MIR7853"	"ENSG00000263572"	102466866	"MI0025523"	"hsa-mir-7853"	"microRNA 7853"	"chr6"	"-"
"5855"	"MIR7854"	"ENSG00000277255"	102465840	"MI0025524"	"hsa-mir-7854"	"microRNA 7854"	"chr16"	"+"
"5856"	"MIR7854"	"ENSG00000277255"	102465840	"MIMAT0030429"	"hsa-miR-7854-3p"	"microRNA 7854"	"chr16"	"+"
"5857"	"MIR7855"	"ENSG00000284269"	102465841	"MI0025525"	"hsa-mir-7855"	"microRNA 7855"	"chr14"	"-"
"5858"	"MIR7855"	"ENSG00000284269"	102465841	"MIMAT0030430"	"hsa-miR-7855-5p"	"microRNA 7855"	"chr14"	"-"
"5859"	"MIR7856"	"ENSG00000278281"	102465842	"MI0025526"	"hsa-mir-7856"	"microRNA 7856"	"chr1"	"-"
"5860"	"MIR7856"	"ENSG00000278281"	102465842	"MIMAT0030431"	"hsa-miR-7856-5p"	"microRNA 7856"	"chr1"	"-"
"5863"	NA	NA	NA	"MIMAT0031176_1"	"hsa-miR-7973"	NA	NA	NA
"5864"	NA	NA	NA	"MIMAT0031176"	"hsa-miR-7973"	NA	NA	NA
"5865"	"MIR7973-1"	"ENSG00000278098"	102466250	"MI0025748"	"hsa-mir-7973-1"	"microRNA 7973-1"	"chr15"	"+"
"5866"	"MIR7973-2"	"ENSG00000283614"	102465855	"MI0025749"	"hsa-mir-7973-2"	"microRNA 7973-2"	"chr15"	"-"
"5867"	"MIR7974"	"ENSG00000274713"	102465856	"MI0025750"	"hsa-mir-7974"	"microRNA 7974"	"chr19"	"-"
"5868"	"MIR7974"	"ENSG00000274713"	102465856	"MIMAT0031177"	"hsa-miR-7974"	"microRNA 7974"	"chr19"	"-"
"5869"	"MIR7975"	"ENSG00000275863"	102466872	"MI0025751"	"hsa-mir-7975"	"microRNA 7975"	"chr19"	"-"
"5870"	"MIR7975"	"ENSG00000275863"	102466872	"MIMAT0031178"	"hsa-miR-7975"	"microRNA 7975"	"chr19"	"-"
"5871"	"MIR7976"	"ENSG00000276083"	102465857	"MI0025752"	"hsa-mir-7976"	"microRNA 7976"	"chr3"	"-"
"5872"	"MIR7976"	"ENSG00000276083"	102465857	"MIMAT0031179"	"hsa-miR-7976"	"microRNA 7976"	"chr3"	"-"
"5873"	"MIR7977"	"ENSG00000283333"	102465858	"MIMAT0031180"	"hsa-miR-7977"	"microRNA 7977"	"chr3"	"+"
"5874"	"MIR7977"	"ENSG00000283333"	102465858	"MI0025753"	"hsa-mir-7977"	"microRNA 7977"	"chr3"	"+"
"5875"	"MIR7978"	"ENSG00000283281"	102465859	"MIMAT0031181"	"hsa-miR-7978"	"microRNA 7978"	"chr4"	"-"
"5876"	"MIR7978"	"ENSG00000283281"	102465859	"MI0025754"	"hsa-mir-7978"	"microRNA 7978"	"chr4"	"-"
"5877"	"MIR802"	"ENSG00000211590"	768219	"MI0003906"	"hsa-mir-802"	"microRNA 802"	"chr21"	"+"
"5878"	"MIR802"	"ENSG00000211590"	768219	"MIMAT0004185"	"hsa-miR-802"	"microRNA 802"	"chr21"	"+"
"5879"	"MIR8052"	"ENSG00000274999"	102466873	"MIMAT0030979"	"hsa-miR-8052"	"microRNA 8052"	"chr11"	"+"
"5880"	"MIR8052"	"ENSG00000274999"	102466873	"MI0025888"	"hsa-mir-8052"	"microRNA 8052"	"chr11"	"+"
"5881"	"MIR8053"	"ENSG00000277388"	102467004	"MIMAT0030980"	"hsa-miR-8053"	"microRNA 8053"	"chr4"	"+"
"5882"	"MIR8053"	"ENSG00000277388"	102467004	"MI0025889"	"hsa-mir-8053"	"microRNA 8053"	"chr4"	"+"
"5883"	"MIR8054"	"ENSG00000275868"	102465860	"MIMAT0030981"	"hsa-miR-8054"	"microRNA 8054"	"chr11"	"-"
"5884"	"MIR8054"	"ENSG00000275868"	102465860	"MI0025890"	"hsa-mir-8054"	"microRNA 8054"	"chr11"	"-"
"5885"	"MIR8055"	"ENSG00000276580"	102465861	"MIMAT0030982"	"hsa-miR-8055"	"microRNA 8055"	NA	NA
"5886"	"MIR8055"	"ENSG00000276580"	102465861	"MI0025891"	"hsa-mir-8055"	"microRNA 8055"	NA	NA
"5887"	"MIR8056"	"ENSG00000274994"	102465862	"MIMAT0030983"	"hsa-miR-8056"	"microRNA 8056"	"chr5"	"+"
"5888"	"MIR8056"	"ENSG00000274994"	102465862	"MI0025892"	"hsa-mir-8056"	"microRNA 8056"	"chr5"	"+"
"5889"	"MIR8057"	"ENSG00000276221"	102466874	"MIMAT0030984"	"hsa-miR-8057"	"microRNA 8057"	"chr18"	"-"
"5890"	"MIR8057"	"ENSG00000276221"	102466874	"MI0025893"	"hsa-mir-8057"	"microRNA 8057"	"chr18"	"-"
"5891"	"MIR8058"	"ENSG00000277387"	102465863	"MIMAT0030985"	"hsa-miR-8058"	"microRNA 8058"	"chr16"	"+"
"5892"	"MIR8058"	"ENSG00000277387"	102465863	"MI0025894"	"hsa-mir-8058"	"microRNA 8058"	"chr16"	"+"
"5893"	"MIR8059"	"ENSG00000278672"	102466918	"MIMAT0030986"	"hsa-miR-8059"	"microRNA 8059"	"chr17"	"+"
"5894"	"MIR8059"	"ENSG00000278672"	102466918	"MI0025895"	"hsa-mir-8059"	"microRNA 8059"	"chr17"	"+"
"5895"	"MIR8060"	"ENSG00000278103"	102465864	"MIMAT0030987"	"hsa-miR-8060"	"microRNA 8060"	"chr3"	"+"
"5896"	"MIR8060"	"ENSG00000278103"	102465864	"MI0025896"	"hsa-mir-8060"	"microRNA 8060"	"chr3"	"+"
"5897"	"MIR8061"	"ENSG00000277636"	102466251	"MIMAT0030988"	"hsa-miR-8061"	"microRNA 8061"	"chr19"	"+"
"5898"	"MIR8061"	"ENSG00000277636"	102466251	"MI0025897"	"hsa-mir-8061"	"microRNA 8061"	"chr19"	"+"
"5899"	"MIR8062"	"ENSG00000278159"	102465865	"MIMAT0030989"	"hsa-miR-8062"	"microRNA 8062"	"chr20"	"+"
"5900"	"MIR8062"	"ENSG00000278159"	102465865	"MI0025898"	"hsa-mir-8062"	"microRNA 8062"	"chr20"	"+"
"5901"	"MIR8063"	"ENSG00000277202"	102466875	"MIMAT0030990"	"hsa-miR-8063"	"microRNA 8063"	"chr15"	"-"
"5902"	"MIR8063"	"ENSG00000277202"	102466875	"MI0025899"	"hsa-mir-8063"	"microRNA 8063"	"chr15"	"-"
"5903"	"MIR8064"	"ENSG00000275789"	102465866	"MIMAT0030991"	"hsa-miR-8064"	"microRNA 8064"	"chr3"	"-"
"5904"	"MIR8064"	"ENSG00000275789"	102465866	"MI0025900"	"hsa-mir-8064"	"microRNA 8064"	"chr3"	"-"
"5905"	"MIR8065"	"ENSG00000273648"	102465867	"MI0025901"	"hsa-mir-8065"	"microRNA 8065"	"chr16"	"+"
"5906"	"MIR8065"	"ENSG00000273648"	102465867	"MIMAT0030992"	"hsa-miR-8065"	"microRNA 8065"	"chr16"	"+"
"5907"	"MIR8066"	"ENSG00000273882"	102465868	"MI0025902"	"hsa-mir-8066"	"microRNA 8066"	"chr4"	"-"
"5908"	"MIR8066"	"ENSG00000273882"	102465868	"MIMAT0030993"	"hsa-miR-8066"	"microRNA 8066"	"chr4"	"-"
"5909"	"MIR8067"	"ENSG00000277919"	102465869	"MI0025903"	"hsa-mir-8067"	"microRNA 8067"	"chr15"	"-"
"5910"	"MIR8067"	"ENSG00000277919"	102465869	"MIMAT0030994"	"hsa-miR-8067"	"microRNA 8067"	"chr15"	"-"
"5911"	"MIR8068"	"ENSG00000273912"	102466876	"MIMAT0030995"	"hsa-miR-8068"	"microRNA 8068"	"chr11"	"-"
"5912"	"MIR8068"	"ENSG00000273912"	102466876	"MI0025904"	"hsa-mir-8068"	"microRNA 8068"	"chr11"	"-"
"5913"	NA	NA	NA	"MIMAT0030996"	"hsa-miR-8069"	NA	NA	NA
"5914"	NA	NA	NA	"MIMAT0030996_1"	"hsa-miR-8069"	NA	NA	NA
"5915"	"MIR8069-1"	"ENSG00000284550"	102466252	"MI0025905"	"hsa-mir-8069-1"	"microRNA 8069-1"	"chr21"	"+"
"5916"	"MIR8069-2"	"ENSG00000278618"	103504736	"MI0031519"	"hsa-mir-8069-2"	"microRNA 8069-2"	NA	NA
"5917"	"MIR8070"	"ENSG00000278529"	102465870	"MI0025906"	"hsa-mir-8070"	"microRNA 8070"	"chr11"	"-"
"5918"	"MIR8070"	"ENSG00000278529"	102465870	"MIMAT0030997"	"hsa-miR-8070"	"microRNA 8070"	"chr11"	"-"
"5919"	NA	NA	NA	"MIMAT0030998"	"hsa-miR-8071"	NA	NA	NA
"5920"	NA	NA	NA	"MIMAT0030998_1"	"hsa-miR-8071"	NA	NA	NA
"5921"	"MIR8071-1"	"ENSG00000274172"	102465871	"MI0025907"	"hsa-mir-8071-1"	"microRNA 8071-1"	"chr14"	"+"
"5922"	"MIR8071-2"	"ENSG00000277030"	102466889	"MI0026417"	"hsa-mir-8071-2"	"microRNA 8071-2"	NA	NA
"5923"	"MIR8072"	"ENSG00000284425"	102466877	"MI0025908"	"hsa-mir-8072"	"microRNA 8072"	"chr12"	"-"
"5924"	"MIR8072"	"ENSG00000284425"	102466877	"MIMAT0030999"	"hsa-miR-8072"	"microRNA 8072"	"chr12"	"-"
"5925"	"MIR8073"	"ENSG00000276765"	102465872	"MI0025909"	"hsa-mir-8073"	"microRNA 8073"	"chr13"	"+"
"5926"	"MIR8073"	"ENSG00000276765"	102465872	"MIMAT0031000"	"hsa-miR-8073"	"microRNA 8073"	"chr13"	"+"
"5927"	"MIR8074"	"ENSG00000278617"	102465873	"MI0025910"	"hsa-mir-8074"	"microRNA 8074"	"chr19"	"-"
"5928"	"MIR8074"	"ENSG00000278617"	102465873	"MIMAT0031001"	"hsa-miR-8074"	"microRNA 8074"	"chr19"	"-"
"5929"	"MIR8075"	"ENSG00000277942"	102465874	"MIMAT0031002"	"hsa-miR-8075"	"microRNA 8075"	"chr13"	"+"
"5930"	"MIR8075"	"ENSG00000277942"	102465874	"MI0025911"	"hsa-mir-8075"	"microRNA 8075"	"chr13"	"+"
"5931"	"MIR8076"	"ENSG00000275670"	102466253	"MIMAT0031003"	"hsa-miR-8076"	"microRNA 8076"	"chr3"	"-"
"5932"	"MIR8076"	"ENSG00000275670"	102466253	"MI0025912"	"hsa-mir-8076"	"microRNA 8076"	"chr3"	"-"
"5933"	"MIR8077"	"ENSG00000277533"	102465875	"MIMAT0031004"	"hsa-miR-8077"	"microRNA 8077"	"chr19"	"+"
"5934"	"MIR8077"	"ENSG00000277533"	102465875	"MI0025913"	"hsa-mir-8077"	"microRNA 8077"	"chr19"	"+"
"5935"	"MIR8078"	"ENSG00000277521"	102466878	"MI0025914"	"hsa-mir-8078"	"microRNA 8078"	"chr18"	"-"
"5936"	"MIR8078"	"ENSG00000277521"	102466878	"MIMAT0031005"	"hsa-miR-8078"	"microRNA 8078"	"chr18"	"-"
"5937"	"MIR8079"	"ENSG00000276319"	102465876	"MIMAT0031006"	"hsa-miR-8079"	"microRNA 8079"	"chr13"	"-"
"5938"	"MIR8079"	"ENSG00000276319"	102465876	"MI0025915"	"hsa-mir-8079"	"microRNA 8079"	"chr13"	"-"
"5939"	"MIR8080"	"ENSG00000276917"	102465877	"MIMAT0031007"	"hsa-miR-8080"	"microRNA 8080"	"chr2"	"-"
"5940"	"MIR8080"	"ENSG00000276917"	102465877	"MI0025916"	"hsa-mir-8080"	"microRNA 8080"	"chr2"	"-"
